bead_id,captured_at_utc,exit_code,outcome,duration_ms,model,agent,trace_events,trace_bytes,dir_bytes,timeout_reason,pruned,stderr_oom,stderr_signal
domchk-79a923ea,2026-09-01T15:44:44.102523649Z,0,success,444087,glm-4.7,claude-code-glm-4.7,46,25630,2563344,,False,,
domchk-79d8a9ad,2026-09-01T15:44:44.183444450Z,0,success,422076,glm-4.7,claude-code-glm-4.7,41,14140,2073789,,False,,
domchk-7a2cd2ca,2026-09-02T01:40:34.478190779Z,0,success,342325,glm-4.7,claude-code-glm-4.7,27,11779,1178312,,False,,
domchk-7a371c9d,2026-09-02T02:39:08.098142396Z,0,success,328454,glm-4.7,claude-code-glm-4.7,26,36244,2906356,,False,,
domchk-7a9ea8c5,2026-09-01T19:55:38.081374302Z,0,success,31986,glm-4.7,claude-code-glm-4.7,1,136,219031,,False,,
domchk-7aa2f7bd,2026-09-06T23:21:14.844123314Z,0,success,2388985,glm-5.3-flash,claude-code-glm-5.3-flash,109,83743,13531665,,False,,
domchk-7ab60907,2026-09-01T22:01:03.409309884Z,0,success,140567,glm-4.7,claude-code-glm-4.7,22,8797,853884,,False,,
domchk-7aee709c,2026-09-02T07:59:44.979663777Z,0,success,172514,glm-4.7,claude-code-glm-4.7,24,36410,2752975,,False,,
domchk-7bdebcde,2026-09-07T02:38:48.626692245Z,0,success,2149291,glm-5.3-flash,claude-code-glm-5.3-flash,53,31476,7824350,,False,,
domchk-7c0f4c0b,2026-09-02T01:53:19.421086100Z,0,success,682822,glm-4.7,claude-code-glm-4.7,0,0,1352092,,False,,
domchk-7c48977a,2026-09-02T07:47:46.581876913Z,0,success,123952,glm-4.7,claude-code-glm-4.7,26,9935,898812,,False,,
domchk-7c4d8aa1,2026-09-01T21:56:58.641812503Z,0,success,215331,glm-4.7,claude-code-glm-4.7,42,34249,3201245,,False,,
domchk-7c5b8dd5,2026-08-25T15:47:37.833429288Z,0,success,50714,glm-4.7,claude-code-glm-4.7,28,10272,764951,,False,,
domchk-7c9a4311,2026-09-06T21:21:31.059648696Z,0,success,739077,glm-5.3-flash,claude-code-glm-5.3-flash,40,24763,3376102,,False,,
domchk-7cc2a826,2026-09-01T15:55:43.793961998Z,0,success,508135,glm-4.7,claude-code-glm-4.7,40,16791,2783682,,False,,
domchk-7cc7dbbf,2026-09-02T04:11:19.936830977Z,0,success,465311,glm-4.7,claude-code-glm-4.7,72,41630,3484473,,False,,
domchk-7d408908,2026-09-01T22:42:51.515327531Z,1,failure,568395,glm-4.7,claude-code-glm-4.7,46,15600,2185774,,False,,
domchk-7d8ce88d,2026-09-01T21:55:55.712419410Z,0,success,179556,glm-4.7,claude-code-glm-4.7,37,11422,1016295,,False,,
domchk-7d906108,2026-09-06T17:10:12.620206295Z,0,success,2477716,glm-5.3-flash,claude-code-glm-5.3-flash,71,39282,5405602,,False,,
domchk-7da0d571,2026-09-02T07:28:00.252820101Z,1,failure,1092934,glm-4.7,claude-code-glm-4.7,153,68088,3628819,,False,,
domchk-7da9fe1e,2026-09-01T19:41:45.933712946Z,0,success,122679,glm-4.7,claude-code-glm-4.7,13,3984,446939,,False,,
domchk-7dc70ccd,2026-09-07T08:31:52.563892288Z,0,success,1314835,glm-5.3-flash,claude-code-glm-5.3-flash,74,35697,5372416,,False,,
domchk-7ddddaf6,,,NO_METADATA,,,,0,0,0,,,,
domchk-7ddf60ba,2026-09-06T15:21:43.313583509Z,0,success,848380,glm-5.3-flash,claude-code-glm-5.3-flash,22,10617,937796,,False,,
domchk-7e0f3d60,2026-08-25T15:49:53.823284902Z,0,success,135615,glm-4.7,claude-code-glm-4.7,47,23900,2513759,,False,,
domchk-7e21a664,2026-09-01T16:03:33.374936233Z,0,success,134131,glm-4.7,claude-code-glm-4.7,19,9060,1050886,,False,,
domchk-7e2785c2,2026-09-01T16:33:56.005192893Z,0,success,241876,glm-4.7,claude-code-glm-4.7,42,23048,2313121,,False,,
domchk-7e602bbd,2026-08-27T02:07:52.606206890Z,0,success,120322,glm-4.7,claude-code-glm-4.7,40,18568,2063076,,False,,
domchk-7e631362,2026-09-01T21:40:32.528128652Z,0,success,422451,glm-4.7,claude-code-glm-4.7,11,6375,754030,,False,,
domchk-7e6c4b21,2026-09-02T11:04:35.601320654Z,0,success,1510070,glm-4.7,claude-code-glm-4.7,56,32443,5059247,,False,,
domchk-7e8431a3,2026-09-02T07:15:24.343531487Z,0,success,438529,glm-4.7,claude-code-glm-4.7,30,13082,1772649,,False,,
domchk-7eb0e5d7,2026-09-06T14:00:24.706207224Z,0,success,111797,glm-5.3-flash,claude-code-glm-5.3-flash,10,3216,361910,,False,,
domchk-7eeeaace,2026-09-01T15:44:22.757072945Z,0,success,316944,glm-4.7,claude-code-glm-4.7,21,8758,1461172,,False,,
domchk-7eeed224,2026-09-02T04:49:18.377520526Z,0,success,566452,glm-4.7,claude-code-glm-4.7,27,9516,1149127,,False,,
domchk-7f32f910,2026-09-01T17:43:11.683919785Z,0,success,585644,glm-4.7,claude-code-glm-4.7,41,19282,1470114,,False,,
domchk-7f62082c,2026-09-01T23:05:31.413217260Z,1,failure,365764,glm-4.7,claude-code-glm-4.7,0,0,1425267,,False,,
domchk-7f838f36,2026-09-07T11:06:49.708981853Z,0,success,69455,glm-5.3-flash,claude-code-glm-5.3-flash,1,121,181843,,False,,
domchk-7f9036b4,2026-08-25T14:47:02.249177514Z,0,success,132713,glm-4.7,claude-code-glm-4.7,52,19893,1837557,,False,,
domchk-7fcc9c6b,2026-09-02T07:59:08.937038189Z,0,success,129916,glm-4.7,claude-code-glm-4.7,0,0,1725711,,False,,
domchk-7ffcba52,2026-09-01T16:35:57.584977063Z,0,success,93165,glm-4.7,claude-code-glm-4.7,23,11608,1220686,,False,,
domchk-80860fb2,2026-09-07T15:40:28.577252365Z,0,success,1718210,glm-5.3-flash,claude-code-glm-5.3-flash,76,62077,12497146,,False,,
domchk-80c2d3a9,2026-09-07T10:18:12.722831079Z,0,success,1418727,glm-5.3-flash,claude-code-glm-5.3-flash,77,38436,6387120,,False,,
domchk-80ed5483,2026-09-07T13:46:28.490830759Z,0,success,555251,glm-5.3-flash,claude-code-glm-5.3-flash,41,24276,4496074,,False,,
domchk-81564371,2026-09-01T17:11:34.055338749Z,0,success,690297,glm-4.7,claude-code-glm-4.7,58,30927,3482707,,False,,
domchk-81691a0a,2026-09-02T00:38:07.138999513Z,0,success,515206,glm-4.7,claude-code-glm-4.7,23,11598,2068544,,False,,
domchk-81aebfe4,2026-09-06T22:11:10.362276291Z,0,success,424399,glm-5.3-flash,claude-code-glm-5.3-flash,18,7833,965438,,False,,
domchk-81c1e9f0,2026-09-02T05:15:15.075410348Z,0,success,317349,glm-4.7,claude-code-glm-4.7,19,11803,1077488,,False,,
domchk-81e02aff,2026-09-02T11:30:49.299900293Z,0,success,814597,glm-4.7,claude-code-glm-4.7,38,35931,6199719,,False,,
domchk-8244f600,2026-09-02T10:16:45.781673533Z,0,success,96679,glm-4.7,claude-code-glm-4.7,10,2983,464102,,False,,
domchk-8257bd87,2026-09-02T21:45:37.466842719Z,1,failure,179973,glm-4.7,claude-code-glm-4.7,2,418,9329,,False,,
domchk-825b2da6,2026-09-02T05:16:05.835807480Z,0,success,370931,glm-4.7,claude-code-glm-4.7,19,40777,3507680,,False,,
domchk-825c89bc,2026-09-06T17:23:14.886772879Z,0,success,1310536,glm-5.3-flash,claude-code-glm-5.3-flash,42,19536,3347797,,False,,
domchk-8262e6ae,2026-09-01T19:55:04.262034616Z,1,failure,810679,glm-4.7,claude-code-glm-4.7,60,28739,1906625,,False,,
domchk-82649ced,2026-09-01T22:57:16.532780574Z,1,failure,466816,glm-4.7,claude-code-glm-4.7,33,23560,2154374,,False,,
domchk-827a2661,2026-09-07T06:19:21.977878055Z,0,success,1725997,glm-5.3-flash,claude-code-glm-5.3-flash,82,51369,14663166,,False,,
domchk-82806f44,2026-09-07T01:27:23.890315299Z,0,success,945972,glm-5.3-flash,claude-code-glm-5.3-flash,66,36418,3977085,,False,,
domchk-828cba75,2026-09-02T15:22:20.340607567Z,0,success,580890,glm-4.7,claude-code-glm-4.7,35,16674,1936434,,False,,
domchk-82a54a7c,,,NO_METADATA,,,,0,0,0,,,,
domchk-82b34421,2026-09-02T05:02:17.734655499Z,0,success,895827,glm-4.7,claude-code-glm-4.7,42,25121,2023644,,False,,
domchk-82ca0af8,2026-09-02T02:22:13.003816869Z,0,success,541527,glm-4.7,claude-code-glm-4.7,70,36299,2651687,,False,,
domchk-82dec7ce,2026-09-01T15:38:26.289205058Z,0,success,207297,glm-4.7,claude-code-glm-4.7,35,23036,2251658,,False,,
domchk-8304c1c0,2026-09-02T19:07:43.007145284Z,0,success,1242395,glm-4.7,claude-code-glm-4.7,77,48059,6701377,,False,,
domchk-835f5a8e,2026-09-01T15:36:36.408024253Z,0,success,228316,glm-4.7,claude-code-glm-4.7,32,10948,1038105,,False,,
domchk-8384d13b,2026-09-02T07:00:28.718528704Z,0,success,361677,glm-4.7,claude-code-glm-4.7,53,18253,1425674,,False,,
domchk-83a0645c,2026-09-02T05:34:06.006521155Z,0,success,219399,glm-4.7,claude-code-glm-4.7,41,12167,903248,,False,,
domchk-83ad5067,2026-09-02T06:29:58.037661610Z,0,success,839781,glm-4.7,claude-code-glm-4.7,47,28011,2114863,,False,,
domchk-83cf42dc,2026-09-02T05:16:48.293816853Z,0,success,308222,glm-4.7,claude-code-glm-4.7,25,6701,861898,,False,,
domchk-8409c023,2026-09-01T16:05:11.565748932Z,0,success,334379,glm-4.7,claude-code-glm-4.7,59,27552,2923232,,False,,
domchk-84205596,2026-09-01T22:42:42.808410524Z,1,failure,275965,glm-4.7,claude-code-glm-4.7,11,2412,278229,,False,,
domchk-842e283d,2026-09-01T15:50:51.319593406Z,0,success,316538,glm-4.7,claude-code-glm-4.7,26,10973,1565498,,False,,
domchk-845b4d64,2026-09-01T15:56:14.904854406Z,0,success,287461,glm-4.7,claude-code-glm-4.7,19,8480,1220132,,False,,
domchk-84831bfe,2026-09-02T10:07:13.111611390Z,0,success,546363,glm-4.7,claude-code-glm-4.7,61,42188,3134970,,False,,
domchk-8491fb69,2026-09-01T14:34:14.919986330Z,0,success,116689,glm-4.7,claude-code-glm-4.7,18,7076,1000859,,False,,
domchk-84d48411,2026-09-06T21:42:07.870888167Z,0,success,2662982,glm-5.3-flash,claude-code-glm-5.3-flash,81,47716,8416835,,False,,
domchk-853cca2a,2026-09-02T08:05:07.076992809Z,0,success,61041,glm-4.7,claude-code-glm-4.7,9,3950,539888,,False,,
domchk-8570256b,2026-09-01T18:36:11.613882378Z,0,success,524525,glm-4.7,claude-code-glm-4.7,51,20203,1466670,,False,,
domchk-858fecb1,2026-09-02T19:26:49.757520872Z,0,success,669348,glm-4.7,claude-code-glm-4.7,39,27239,3960416,,False,,
domchk-85d682c0,2026-09-02T05:20:09.009129095Z,0,success,232702,glm-4.7,claude-code-glm-4.7,48,20024,1529500,,False,,
domchk-85e43a89,2026-08-26T14:49:28.548012877Z,0,success,100642,glm-4.7,claude-code-glm-4.7,61,19676,1576697,,False,,
domchk-860326a5,2026-09-06T16:32:46.962987920Z,0,success,807290,glm-5.3-flash,claude-code-glm-5.3-flash,14,5499,700364,,False,,
domchk-862865a2,2026-09-02T07:25:54.640949790Z,0,success,202114,glm-4.7,claude-code-glm-4.7,20,16926,1571318,,False,,
domchk-862d95d1,2026-09-02T14:45:55.773299095Z,0,success,568053,glm-4.7,claude-code-glm-4.7,37,17122,2473796,,False,,
domchk-864e2c21,2026-09-07T00:33:12.817186894Z,0,success,85904,glm-5.3-flash,claude-code-glm-5.3-flash,1,121,244830,,False,,
domchk-866e31bb,2026-09-01T14:37:48.126040828Z,0,success,127281,glm-4.7,claude-code-glm-4.7,29,9656,708666,,False,,
domchk-8691fb5a,2026-09-02T07:40:46.246458549Z,0,success,81253,glm-4.7,claude-code-glm-4.7,25,7752,796150,,False,,
domchk-873f89f1,2026-09-07T01:11:09.651274547Z,0,success,1590404,glm-5.3-flash,claude-code-glm-5.3-flash,91,54832,8028545,,False,,
domchk-87700bae,2026-09-01T15:22:26.184184054Z,0,success,351008,glm-4.7,claude-code-glm-4.7,36,15140,1528154,,False,,
domchk-877f7ea9,2026-09-07T03:48:28.178412555Z,1,failure,2370798,glm-5.3-flash,claude-code-glm-5.3-flash,127,65953,12155741,,False,,
domchk-8786686b,2026-08-25T15:15:55.991988938Z,0,success,80005,glm-4.7,claude-code-glm-4.7,31,11184,964916,,False,,
domchk-87a1f33b,2026-09-06T14:51:00.199115064Z,1,failure,2029951,glm-5.3-flash,claude-code-glm-5.3-flash,112,55448,10538672,,False,,
domchk-87a7bb2a,2026-09-06T16:28:45.942962321Z,0,success,1654247,glm-5.3-flash,claude-code-glm-5.3-flash,50,27343,4284072,,False,,
domchk-87be56d8,2026-09-01T17:00:32.413357994Z,1,failure,441170,glm-4.7,claude-code-glm-4.7,25,6765,741570,,False,,
domchk-87ef5683,2026-09-07T16:16:23.093725619Z,0,success,901526,glm-5.3-flash,claude-code-glm-5.3-flash,62,34232,5706134,,False,,
domchk-88677565,2026-09-01T18:14:31.143675949Z,0,success,322748,glm-4.7,claude-code-glm-4.7,20,6163,563162,,False,,
domchk-88b25562,2026-09-01T14:34:24.038969520Z,0,success,120642,glm-4.7,claude-code-glm-4.7,18,8661,920064,,False,,
domchk-88e71b6c,2026-09-01T16:25:10.259033954Z,0,success,430876,glm-4.7,claude-code-glm-4.7,58,18538,1861896,,False,,
domchk-89147775,2026-09-07T14:33:44.876666997Z,1,failure,1091684,glm-5.3-flash,claude-code-glm-5.3-flash,98,46095,8932165,,False,,
domchk-892df91c,2026-09-07T05:08:41.290832210Z,0,success,487078,glm-5.3-flash,claude-code-glm-5.3-flash,45,21174,3718004,,False,,
domchk-8974b696,2026-09-01T19:43:05.318316159Z,0,success,419828,glm-4.7,claude-code-glm-4.7,32,15349,1967383,,False,,
domchk-8980c6b9,2026-09-07T00:17:18.623161603Z,0,success,169275,glm-5.3-flash,claude-code-glm-5.3-flash,25,14132,1420643,,False,,
domchk-89c3d5c8,2026-09-01T15:35:37.441820644Z,0,success,348250,glm-4.7,claude-code-glm-4.7,37,13136,1522759,,False,,
domchk-8a0ce7ee,2026-09-01T23:05:30.262659970Z,1,failure,488934,glm-4.7,claude-code-glm-4.7,18,6933,727524,,False,,
domchk-8a0d6919,2026-09-02T11:31:33.598137655Z,0,success,328253,glm-4.7,claude-code-glm-4.7,27,9950,969669,,False,,
domchk-8a20810b,2026-09-07T12:57:35.935002267Z,0,success,668619,glm-5.3-flash,claude-code-glm-5.3-flash,63,30660,4011967,,False,,
domchk-8acb7fd3,2026-09-02T12:36:12.574479745Z,0,success,347970,glm-4.7,claude-code-glm-4.7,26,11302,1443682,,False,,
domchk-8b615c48,2026-09-07T07:43:54.853868275Z,0,success,638513,glm-5.3-flash,claude-code-glm-5.3-flash,53,30743,4239872,,False,,
domchk-8be00e28,2026-09-02T05:27:36.133763960Z,0,success,191088,glm-4.7,claude-code-glm-4.7,17,8450,1089808,,False,,
domchk-8c13c096,2026-09-02T05:59:55.467316341Z,0,success,31282,glm-4.7,claude-code-glm-4.7,21,9222,191595,,False,,
domchk-8c3569e1,2026-09-01T14:33:46.973710995Z,0,success,489427,glm-4.7,claude-code-glm-4.7,36,11870,1180713,,False,,
domchk-8c3fceeb,2026-09-02T15:08:18.747825940Z,0,success,871176,glm-4.7,claude-code-glm-4.7,43,37189,4890505,,False,,
domchk-8cc970bc,2026-09-01T22:47:53.897491482Z,0,success,233794,glm-4.7,claude-code-glm-4.7,0,0,420673,,False,,
domchk-8d297ce6,2026-09-02T04:25:39.917062212Z,0,success,618233,glm-4.7,claude-code-glm-4.7,59,38596,3337635,,False,,
domchk-8d4e7587,2026-09-01T16:38:37.080802658Z,0,success,275812,glm-4.7,claude-code-glm-4.7,38,14856,1224196,,False,,
domchk-8d5375fd,2026-09-01T15:24:41.837585483Z,0,success,503170,glm-4.7,claude-code-glm-4.7,61,20843,1761255,,False,,
domchk-8d80b958,2026-09-02T03:37:55.618233495Z,0,success,295814,glm-4.7,claude-code-glm-4.7,19,10820,1351855,,False,,
domchk-8d89204c,2026-09-02T05:54:45.818929912Z,0,success,615132,glm-4.7,claude-code-glm-4.7,22,8691,1226491,,False,,
domchk-8dad287d,2026-09-02T02:28:49.895598388Z,0,success,420890,glm-4.7,claude-code-glm-4.7,44,29863,2332566,,False,,
domchk-8dcf293c,2026-09-07T00:54:13.671189570Z,0,success,1894404,glm-5.3-flash,claude-code-glm-5.3-flash,95,47214,9880074,,False,,
domchk-8df1ac15,2026-09-07T11:59:58.465062475Z,0,success,633323,glm-5.3-flash,claude-code-glm-5.3-flash,37,19850,3478627,,False,,
domchk-8e0f33a9,2026-09-02T07:49:23.187045006Z,0,success,247598,glm-4.7,claude-code-glm-4.7,35,15686,2467818,,False,,
domchk-8e0fc94d,2026-09-07T08:39:13.112569Z,0,success,1746651,glm-5.3-flash,claude-code-glm-5.3-flash,114,71770,11814637,,False,,
domchk-8e3bfa6a,2026-09-06T14:08:31.991837862Z,0,success,180834,glm-5.3-flash,claude-code-glm-5.3-flash,14,6034,566633,,False,,
domchk-8e3d61bd,2026-09-02T07:39:00.504961077Z,0,success,178928,glm-4.7,claude-code-glm-4.7,24,11613,1239010,,False,,
domchk-8e573a67,2026-09-02T09:48:07.344143055Z,1,failure,578021,glm-4.7,claude-code-glm-4.7,20,7977,1413189,,False,,
domchk-8eef1104,2026-09-01T16:11:41.026730269Z,0,success,145155,glm-4.7,claude-code-glm-4.7,25,9878,1846713,,False,,
domchk-8ef7332a,2026-09-02T06:28:01.518980668Z,0,success,622315,glm-4.7,claude-code-glm-4.7,25,25714,2022012,,False,,
domchk-8f149f6f,2026-09-01T19:00:02.427214609Z,0,success,686449,glm-4.7,claude-code-glm-4.7,26,11824,2208080,,False,,
domchk-8f35a61b,2026-09-02T20:26:33.296242548Z,0,success,1298219,glm-4.7,claude-code-glm-4.7,82,56079,7642273,,False,,
domchk-8f43c2ea,2026-09-01T14:56:45.578479613Z,0,success,486460,glm-4.7,claude-code-glm-4.7,49,51728,3973237,,False,,
domchk-8f990f43,2026-09-01T18:34:32.830856324Z,0,success,310349,glm-4.7,claude-code-glm-4.7,19,36352,2698519,,False,,
domchk-8fc0751e,2026-09-02T05:36:53.843129581Z,0,success,271057,glm-4.7,claude-code-glm-4.7,27,11801,1514716,,False,,
domchk-8fc435d7,2026-09-06T23:00:59.492356622Z,0,success,1139133,glm-5.3-flash,claude-code-glm-5.3-flash,74,41266,11186158,,False,,
domchk-8fcbe22d,2026-09-02T05:36:35.267921599Z,0,success,451537,glm-4.7,claude-code-glm-4.7,77,31135,2401066,,False,,
domchk-9004a8e9,2026-09-01T22:14:51.776762905Z,1,failure,798543,glm-4.7,claude-code-glm-4.7,74,45799,3579267,,False,,
domchk-9029e178,2026-09-01T20:13:57.191423679Z,0,success,269627,glm-4.7,claude-code-glm-4.7,40,15037,1097924,,False,,
domchk-902edb2c,2026-09-02T05:29:50.977236306Z,0,success,147779,glm-4.7,claude-code-glm-4.7,19,28613,2242806,,False,,
domchk-904abc88,2026-09-07T06:10:32.960480020Z,1,failure,2343099,glm-5.3-flash,claude-code-glm-5.3-flash,95,46158,8634116,,False,,
domchk-90640785,2026-09-02T14:50:42.561131307Z,0,success,702104,glm-4.7,claude-code-glm-4.7,53,28833,5017306,,False,,
domchk-909782d6,2026-09-02T03:05:25.900630548Z,0,success,862522,glm-4.7,claude-code-glm-4.7,18,22131,2406437,,False,,
domchk-90eb78b3,2026-08-25T16:13:44.066505037Z,0,success,101977,glm-4.7,claude-code-glm-4.7,99,29480,1945017,,False,,
domchk-91129ff3,2026-09-02T05:48:34.079238127Z,0,success,327148,glm-4.7,claude-code-glm-4.7,22,10799,1523598,,False,,
domchk-911cc224,2026-09-02T06:29:43.303031054Z,0,success,693780,glm-4.7,claude-code-glm-4.7,53,20075,1718991,,False,,
domchk-91805faf,2026-09-01T18:39:41.374810958Z,0,success,715208,glm-4.7,claude-code-glm-4.7,66,25707,2517153,,False,,
domchk-919a7983,2026-09-01T19:46:50.911074112Z,0,success,250522,glm-4.7,claude-code-glm-4.7,27,26965,2281850,,False,,
domchk-91ad902b,2026-09-02T07:42:39.785106524Z,0,success,94458,glm-4.7,claude-code-glm-4.7,25,13192,1321428,,False,,
domchk-926a6807,2026-09-02T08:09:33.112051790Z,0,success,130319,glm-4.7,claude-code-glm-4.7,33,13134,1434135,,False,,
domchk-92ddb78e,2026-09-01T23:14:57.001723415Z,1,failure,569263,glm-4.7,claude-code-glm-4.7,27,8888,749157,,False,,
domchk-92eb5ab3,2026-09-01T21:04:17.465092756Z,1,failure,633751,glm-4.7,claude-code-glm-4.7,72,51764,3888488,,False,,
domchk-930bca08,2026-09-02T10:09:37.389655920Z,0,success,205920,glm-4.7,claude-code-glm-4.7,19,8341,847567,,False,,
domchk-931f9e62,2026-09-02T07:58:20.839741442Z,0,success,135674,glm-4.7,claude-code-glm-4.7,44,21779,1565552,,False,,
domchk-934abae2,2026-09-01T15:56:10.475934692Z,0,success,610437,glm-4.7,claude-code-glm-4.7,78,36398,3606010,,False,,
domchk-9360fd89,2026-09-02T02:14:41.137927494Z,0,success,370641,glm-4.7,claude-code-glm-4.7,66,35973,2922856,,False,,
domchk-9377ad1d,2026-08-26T15:33:16.384985506Z,0,success,8577,glm-4.7,claude-code-glm-4.7,1,136,200431,,False,,
domchk-93979582,2026-09-02T04:13:54.713980527Z,0,success,267368,glm-4.7,claude-code-glm-4.7,24,10979,1126228,,False,,
domchk-939b67bf,2026-09-02T05:27:48.884073891Z,0,success,241776,glm-4.7,claude-code-glm-4.7,29,13172,1308929,,False,,
domchk-93ac565b,2026-09-07T13:09:08.599905908Z,0,success,56074,glm-5.3-flash,claude-code-glm-5.3-flash,1,121,236395,,False,,
domchk-93aca50c,2026-09-01T16:21:19.358382422Z,0,success,316085,glm-4.7,claude-code-glm-4.7,45,21993,1606800,,False,,
domchk-93bc0d96,2026-09-02T06:34:09.169443120Z,0,success,366075,glm-4.7,claude-code-glm-4.7,25,26301,2310694,,False,,
domchk-93c2a693,2026-09-02T01:31:36.613022049Z,0,success,545023,glm-4.7,claude-code-glm-4.7,49,32426,2544914,,False,,
domchk-93c84540,2026-09-01T21:58:17.674082987Z,0,success,398408,glm-4.7,claude-code-glm-4.7,36,22178,1706384,,False,,
domchk-93d95e41,2026-09-07T10:52:14.901462803Z,0,success,1269434,glm-5.3-flash,claude-code-glm-5.3-flash,81,47236,8946859,,False,,
domchk-940a5fac,2026-09-06T22:41:16.367853444Z,0,success,1177406,glm-5.3-flash,claude-code-glm-5.3-flash,66,42606,6539286,,False,,
domchk-9420eb8e,2026-09-06T14:29:07.172741880Z,0,success,508444,glm-5.3-flash,claude-code-glm-5.3-flash,40,21563,2258572,,False,,
domchk-944eb8bb,2026-09-02T11:31:15.733413301Z,0,success,1596027,glm-4.7,claude-code-glm-4.7,99,63013,6168480,,False,,
domchk-948cac4f,2026-09-01T15:38:51.920768009Z,0,success,168351,glm-4.7,claude-code-glm-4.7,19,7658,1184217,,False,,
domchk-94a9ee3f,2026-09-01T14:38:02.086089958Z,0,success,191376,glm-4.7,claude-code-glm-4.7,34,12425,1077704,,False,,
domchk-94bfca61,2026-09-02T07:29:54.221448791Z,0,success,165150,glm-4.7,claude-code-glm-4.7,16,7776,1037070,,False,,
domchk-94d4152e,2026-09-01T19:46:50.383143281Z,0,success,146196,glm-4.7,claude-code-glm-4.7,16,8223,929672,,False,,
domchk-9516433a,2026-09-01T16:25:25.233999203Z,0,success,240620,glm-4.7,claude-code-glm-4.7,18,13103,1463885,,False,,
domchk-959f928b,2026-08-25T14:52:30.727163528Z,0,success,107909,glm-4.7,claude-code-glm-4.7,0,0,965128,,False,,
domchk-95a44898,2026-09-02T03:32:48.813517692Z,0,success,649159,glm-4.7,claude-code-glm-4.7,0,0,4781183,,False,,
domchk-95bedf3b,2026-09-01T21:33:33.818703055Z,0,success,547859,glm-4.7,claude-code-glm-4.7,141,54471,3015612,,False,,
domchk-95ee940f,2026-09-02T00:26:30.296380732Z,0,success,274547,glm-4.7,claude-code-glm-4.7,44,23027,2061278,,False,,
domchk-962e8080,2026-09-02T02:13:22.929574276Z,0,success,235225,glm-4.7,claude-code-glm-4.7,34,29570,2187212,,False,,
domchk-9690402a,2026-09-02T12:35:36.067637751Z,0,success,577496,glm-4.7,claude-code-glm-4.7,24,10930,1516317,,False,,
domchk-972bb878,2026-09-02T05:18:27.212335047Z,0,success,513906,glm-4.7,claude-code-glm-4.7,33,27843,2944762,,False,,
